Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name_x,gender_x,is_team_event,Cluster,name_y,gender_y,function,NOC,country_code,nationality_code,height,weight,discipline,disciplines,event,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,language,coach,sporting_relatives
Azerbaijan,Bronze,3,8/8/24,2,2,3,7,HATH,hasrat jafarov,M,FALSE,0,jafarov hasrat,Male,Athlete,AZE,AZE,AZE,0,0,Wrestling,['Wrestling'],Men's Greco-Roman 67kg,"[""Men's Greco-Roman 67kg""]",10/5/02,GORANBOY,Azerbaijan,,,,,,,Azerbaijani,National: Hasan Aliyev (AZE).<br>Personal: Vagif Feyzullayev (AZE),
Azerbaijan,Silver,2,8/9/24,2,2,3,7,HATH,loren berto alfonso dominguez,M,FALSE,0,alfonso dominguez loren berto,Male,Athlete,AZE,AZE,AZE,189,0,Boxing,['Boxing'],Men's 92kg,"[""Men's 92kg""]",7/28/95,HAVANA,Cuba,BAKU,Azerbaijan,,"Music, singing",,,"Azerbaijani, English, Spanish",National: Anar Mammadov (AZE),
Azerbaijan,Bronze,3,8/10/24,2,2,3,7,HATH,giorgi meshvildishvili,M,FALSE,0,meshvildishvili giorgi,Male,Athlete,AZE,AZE,AZE,0,0,Wrestling,['Wrestling'],Men's Freestyle 125kg,"[""Men's Freestyle 125kg""]",5/13/92,,,,,,,Athlete,,,,
Azerbaijan,Bronze,3,8/11/24,2,2,3,7,HATH,magomedkhan magomedov,M,FALSE,0,magomedov magomedkhan,Male,Athlete,AZE,AZE,AZE,0,0,Wrestling,['Wrestling'],Men's Freestyle 97kg,"[""Men's Freestyle 97kg""]",1/27/98,DAGESTAN,Russian Federation,BAKU,Azerbaijan,,,,,Russian,,
Croatia,Bronze,3,7/29/24,2,2,3,7,ATH,miran maricic,M,FALSE,0,maricic miran,Male,Athlete,CRO,CRO,CRO,0,0,Shooting,['Shooting'],10m Air Rifle Men,"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",6/17/97,BJELOVAR,Croatia,BJELOVAR,Croatia,"Miljac, Mrki","Gym, gaming",Athlete,"Graduated in 2022 with a Bachelor's degree in Informatics from the University of Zagreb, the Faculty of Organisation and Informatics (CRO)","Croatian, English",Club: Damir Bosnjak (CRO),
Croatia,Gold,1,7/31/24,2,2,3,7,HATH,barbara matic,W,FALSE,0,matic barbara,Female,Athlete,CRO,CRO,CRO,0,0,Judo,['Judo'],Women -70 kg,['Women -70 kg'],12/3/94,SPLIT,Croatia,SPLIT,Croatia,Barbi,"Spending time with friends and family, drinking coffee in the sun by the sea, reading books",Athlete,"Graduated with a Master's degree in Electrical Engineering, Information Technology from the University of Split (CRO)","Croatian, English","Club: Vladimir Preradovic (CRO), Renato Sunjerga (CRO).<br>National: Vladimir Preradovic (CRO)","Sister, Brigita Matic (judo), competes at international level. Gold medallist at the 2014 Youth Olympic Games and 2015 junior world champion"
Croatia,Gold,1,8/2/24,2,2,3,7,TEAM,team-achievement,M,TRUE,0,,,,CRO,,,,,Rowing,,Men's Pair,,,,,,,,,,,,,
Croatia,Silver,2,8/3/24,2,2,3,7,HATH,donna vekic,W,FALSE,0,vekic donna,Female,Athlete,CRO,CRO,CRO,179,0,Tennis,['Tennis'],Women's Singles,"[""Women's Singles"", 'Mixed Doubles']",6/28/96,OSIJEK,Croatia,MONTE CARLO,Monaco,,"Reading books, watching movies and TV series",,,"Croatian, English, Italian",Personal: Nikola Horvat (CRO),
Croatia,Bronze,3,8/5/24,2,2,3,7,ATH,sandra elkasevic,W,FALSE,0,elkasevic sandra,Female,Athlete,CRO,CRO,CRO,183,0,Athletics,['Athletics'],Women's Discus Throw,"[""Women's Discus Throw""]",6/21/90,ZAGREB,Croatia,ZAGREB,Croatia,Beba,,Athlete,"Birotehnika (Zagreb, CRO)","Croatian, English, Italian","Personal: Edis Elkasevic (CRO), her husband, from 2013",
Croatia,Bronze,3,8/7/24,2,2,3,7,HATH,lena stojkovic,W,FALSE,0,stojkovic lena,Female,Athlete,CRO,CRO,CRO,0,0,Taekwondo,['Taekwondo'],Women -49kg,['Women -49kg'],1/3/02,,Croatia,,Croatia,,,,,"Croatian, English",National: Veljko Laura (CRO),
Croatia,Silver,2,8/11/24,2,2,3,7,HTEAM,team-achievement,M,FALSE,0,,,,CRO,,,,,Water Polo,,Men,,,,,,,,,,,,,
Switzerland,Bronze,3,7/29/24,1,2,5,8,ATH,audrey gogniat,W,FALSE,0,gogniat audrey,Female,Athlete,SUI,SUI,SUI,0,0,Shooting,['Shooting'],10m Air Rifle Women,['10m Air Rifle Women'],10/30/02,LA CHAUX-DE-FONDS,Switzerland,LE NOIRMONT,Switzerland,,"Sewing, hiking, painting",Athlete,,"English, French, German","National: Daniel Burger (SUI).<br>Personal: Enrico Friedemann (GER), Olivier Schaffter (SUI)",
Switzerland,Silver,2,7/31/24,1,2,5,8,ATH,julie derron,W,FALSE,0,derron julie,Female,Athlete,SUI,SUI,SUI,0,0,Triathlon,['Triathlon'],Women's Individual,"[""Women's Individual""]",9/10/96,ZURICH,,ZURICH,Switzerland,Little pistol,"Reading, watching TV",Athlete,Graduated in 2023 with a Master's degree in Food Science from ETH Zurich (SUI),"English, German",,Sisters Michelle and Nina (triathlon) also compete for Switzerland in triathlon
Switzerland,Bronze,3,8/1/24,1,2,5,8,ATH,roman mityukov,M,FALSE,0,mityukov roman,Male,Athlete,SUI,SUI,SUI,0,0,Swimming,['Swimming'],Men's 200m Backstroke,"[""Men's 100m Backstroke"", ""Men's 200m Backstroke"", ""Men's 4 x 100m Medley Relay""]",7/30/00,,,GENEVA,Switzerland,,,Student,Studying Law at University of Geneva (SUI),"English, French",Club: Clement Bailly,
Switzerland,Bronze,3,8/2/24,1,2,5,8,ATH,zoe claessens,W,FALSE,0,claessens zoe,Female,Athlete,SUI,SUI,SUI,0,0,Cycling BMX Racing,['Cycling BMX Racing'],Women,['Women'],4/28/01,ECHICHENS,Switzerland,VILLARS-SOUS-YENS,Switzerland,,,Athlete,,"English, French, German",Personal: Liam Phillips (GBR),
Switzerland,Bronze,3,8/2/24,1,2,5,8,TEAM,team-achievement,M,TRUE,0,,,,SUI,,,,,Rowing,,Men's Pair,,,,,,,,,,,,,
Switzerland,Gold,1,8/2/24,1,2,5,8,ATH,chiara leone,W,FALSE,0,leone chiara,Female,Athlete,SUI,SUI,SUI,0,0,Shooting,['Shooting'],50m Rifle 3 Positions Women,['50m Rifle 3 Positions Women'],6/15/98,RHEINFELDEN,Switzerland,BIEL,Switzerland,Tschiggi,"Bike racing, meeting friends, reading",Athlete,,"English, French, German",National: Enrico Friedemann (GER),
Switzerland,Silver,2,8/6/24,1,2,5,8,ATH,steve guerdat,O,FALSE,0,guerdat steve,Male,Athlete,SUI,SUI,SUI,0,0,Equestrian,['Equestrian'],Jumping Individual,"['Jumping Individual', 'Jumping Team']",6/10/82,BASSECOURT,Switzerland,ZURICH,Switzerland,"Steve Wonder, or just Wonder",Skiing,"Athlete, horse trainer",,"English, French",Thomas Fuchs (SUI),"Wife, Fanny Skalli (equestrian), French show jumper, has competed at elite level.</p><p>Father, Phillipe Guerdat (equestrian), represented Switzerland in show jumping at the 1984 and 1988 Olympic Games and has coached the French, Belgian and Brazilian equestrian teams.</p><p>Brother, Yannick (equestrian), competed in show jumping and now serves as Steve's manager"
Switzerland,Bronze,3,8/9/24,1,2,5,8,HTEAM,huberlibrunner,W,FALSE,0,,,,SUI,,,,,Beach Volleyball,,Women,,,,,,,,,,,,,
Romania,Gold,1,7/29/24,3,4,2,9,ATH,david popovici,M,FALSE,0,popovici david,Male,Athlete,ROU,ROU,ROU,0,0,Swimming,['Swimming'],Men's 200m Freestyle,"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",9/15/04,BUCHAREST,Romania,BUCHAREST,Romania,"Chlorine Daddy, Magician","Travelling, cycling, watching movies, reading","Athlete, student",Studying psychology at University of Bucharest (ROU),"English, Romanian",Club: Adrian Radulescu (ROU),
Romania,Bronze,3,7/31/24,3,4,2,9,ATH,david popovici,M,FALSE,0,popovici david,Male,Athlete,ROU,ROU,ROU,0,0,Swimming,['Swimming'],Men's 100m Freestyle,"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",9/15/04,BUCHAREST,Romania,BUCHAREST,Romania,"Chlorine Daddy, Magician","Travelling, cycling, watching movies, reading","Athlete, student",Studying psychology at University of Bucharest (ROU),"English, Romanian",Club: Adrian Radulescu (ROU),
Romania,Gold,1,8/1/24,3,4,2,9,TEAM,team-achievement,M,TRUE,0,,,,ROU,,,,,Rowing,,Men's Double Sculls,,,,,,,,,,,,,
Romania,Silver,2,8/1/24,3,4,2,9,TEAM,team-achievement,W,TRUE,0,,,,ROU,,,,,Rowing,,Women's Double Sculls,,,,,,,,,,,,,
Romania,Silver,2,8/2/24,3,4,2,9,TEAM,team-achievement,W,TRUE,0,,,,ROU,,,,,Rowing,,Lightweight Women's Double Sculls,,,,,,,,,,,,,
Romania,Silver,2,8/2/24,3,4,2,9,TEAM,team-achievement,W,TRUE,0,,,,ROU,,,,,Rowing,,Women's Pair,,,,,,,,,,,,,
Romania,Gold,1,8/3/24,3,4,2,9,TEAM,team-achievement,W,TRUE,0,,,,ROU,,,,,Rowing,,Women's Eight,,,,,,,,,,,,,
Romania,Bronze,3,8/5/24,3,4,2,9,ATH,ana barbosu,W,FALSE,0,barbosu ana,Female,Athlete,ROU,ROU,ROU,0,0,Artistic Gymnastics,['Artistic Gymnastics'],Women's Floor Exercise,"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",7/26/06,FOCSANI,Romania,DEVA,Romania,Anuca,"Reading, music, drawing, mime games, imitating characters from films or real life",Athlete,,"English, Romanian",National: Patrick Kiens (NED),
Romania,Silver,2,8/7/24,3,4,2,9,ATH,mihaela valentina cambei,W,FALSE,0,cambei mihaela valentina,Female,Athlete,ROU,ROU,ROU,0,0,Weightlifting,['Weightlifting'],Women's 49kg,"[""Women's 49kg""]",11/18/02,DOFTEANA,Romania,,,,,Athlete,,Romanian,"Personal: Gheorghe Maftei (ROU), Cristina Maftei (ROU)","Brother, Lucian Cambei (weightlifting), won the 49kg U15 title at the European youth championships in 2023"
Ireland,Bronze,3,7/29/24,4,0,3,7,ATH,mona mc sharry,W,FALSE,0,mc sharry mona,Female,Athlete,IRL,IRL,IRL,0,0,Swimming,['Swimming'],Women's 100m Breaststroke,"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",8/21/00,GRANGE,Ireland,"KNOXVILLE, TN",United States,,"Going on long walks with the dog, knitting, cooking with family, travelling","Athlete, student","Studying Kinesiology at University of Tennessee (Knoxville, TN, USA)",English,Club: Matt Kredich (USA),
Ireland,Gold,1,7/30/24,4,0,3,7,ATH,daniel wiffen,M,FALSE,0,wiffen daniel,Male,Athlete,IRL,IRL,IRL,0,0,Swimming,"['Marathon Swimming', 'Swimming']",Men's 800m Freestyle,"[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",7/14/01,MAGHERALIN,United Kingdom,LOUGHBOROUGH,United Kingdom,,Video blogging,"Student, athlete",Studies Computer Science at Loughborough University (GBR),English,Club: Andi Manley (GBR),"Twin brother, Nathan (swimming), two-time 2023 European (SC) finalist (800m and 1500m freestyle) and trains at Loughborough University alongside Daniel"
Ireland,Bronze,3,8/1/24,4,0,3,7,TEAM,team-achievement,M,TRUE,0,,,,IRL,,,,,Rowing,,Men's Double Sculls,,,,,,,,,,,,,
Ireland,Gold,1,8/2/24,4,0,3,7,TEAM,team-achievement,M,TRUE,0,,,,IRL,,,,,Rowing,,Lightweight Men's Double Sculls,,,,,,,,,,,,,
Ireland,Gold,1,8/3/24,4,0,3,7,ATH,rhys mc clenaghan,M,FALSE,0,mc clenaghan rhys,Male,Athlete,IRL,IRL,IRL,0,0,Artistic Gymnastics,['Artistic Gymnastics'],Men's Pommel Horse,"['Men', ""Men's Pommel Horse""]",7/21/99,ANTRIM,United Kingdom,NEWTOWNARDS,United Kingdom,Prince of the Pommel,"Vlogging, golf, spending time with family",Athlete,"Sport Studies at Bangor SERC, Northern Ireland",English,Personal: Luke Carson (IRL),
Ireland,Bronze,3,8/4/24,4,0,3,7,ATH,daniel wiffen,M,FALSE,0,wiffen daniel,Male,Athlete,IRL,IRL,IRL,0,0,Swimming,"['Marathon Swimming', 'Swimming']",Men's 1500m Freestyle,"[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",7/14/01,MAGHERALIN,United Kingdom,LOUGHBOROUGH,United Kingdom,,Video blogging,"Student, athlete",Studies Computer Science at Loughborough University (GBR),English,Club: Andi Manley (GBR),"Twin brother, Nathan (swimming), two-time 2023 European (SC) finalist (800m and 1500m freestyle) and trains at Loughborough University alongside Daniel"
Ireland,Gold,1,8/6/24,4,0,3,7,HATH,kellie harrington,W,FALSE,0,harrington kellie,Female,Athlete,IRL,IRL,IRL,169,0,Boxing,['Boxing'],Women's 60kg,"[""Women's 60kg""]",12/11/89,DUBLIN,Ireland,DUBLIN,Ireland,,"Singing, walking her dogs, cooking and baking","Athlete, cleaner",,English,Club: Noel Burke (IRL),
Georgia,Silver,2,7/30/24,3,3,1,7,HATH,tato grigalashvili,M,FALSE,0,grigalashvili tato,Male,Athlete,GEO,GEO,GEO,0,0,Judo,['Judo'],Men -81 kg,"['Men -81 kg', 'Mixed Team']",12/1/99,,Georgia,TBILISI,Georgia,,,Athlete,"Georgian National University SEU (Tbilisi, GEO)",Georgian,National: Lasha Gujejiani (GEO),
Georgia,Gold,1,7/31/24,3,3,1,7,HATH,lasha bekauri,M,FALSE,0,bekauri lasha,Male,Athlete,GEO,GEO,GEO,0,0,Judo,['Judo'],Men -90 kg,"['Men -90 kg', 'Mixed Team']",7/26/00,"ARKHILOSKALO, GUDAMAKARI",Georgia,TBILISI,Georgia,,,Athlete,"Georgian National University, Tbilisi (GEO)","English, Georgian",Personal: Lekso Gviniashvili (GEO),
Georgia,Silver,2,8/1/24,3,3,1,7,HATH,ilia sulamanidze,M,FALSE,0,sulamanidze ilia,Male,Athlete,GEO,GEO,GEO,0,0,Judo,['Judo'],Men -100 kg,"['Men -100 kg', 'Mixed Team']",6/18/01,TKIBULI,Georgia,TKIBULI,Georgia,Sula,"Music, especially playing piano",Athlete,University education,"English, Georgian",Club: Gia Oboladze (GEO).</p><p>National: Lasha Gujejiani (GEO),
Georgia,Bronze,3,8/4/24,3,3,1,7,HATH,lasha guruli,M,FALSE,0,guruli lasha,Male,Athlete,GEO,GEO,GEO,178,0,Boxing,['Boxing'],Men's 63.5kg,"[""Men's 63.5kg""]",8/27/96,RUSTAVI,Georgia,RUSTAVI,Georgia,,,,"Studied at the State College of Physical Education and Sports (Tbilisi, GEO)",Georgian,,
Georgia,Gold,1,8/10/24,3,3,1,7,ATH,lasha talakhadze,M,FALSE,0,talakhadze lasha,Male,Athlete,GEO,GEO,GEO,0,0,Weightlifting,['Weightlifting'],Men's +102kg,"[""Men's +102kg""]",10/2/93,SACHKHERE,Georgia,TBILISI,Georgia,,Reading,Athlete,,Georgian,National: Giorgi Asanidze (GEO),"Father, Koba Talakhadze (weightlifting), represented Georgia in the 1990s"
Georgia,Gold,1,8/10/24,3,3,1,7,HATH,geno petriashvili,M,FALSE,0,petriashvili geno,Male,Athlete,GEO,GEO,GEO,0,0,Wrestling,['Wrestling'],Men's Freestyle 125kg,"[""Men's Freestyle 125kg""]",4/1/94,GORI,Georgia,,Georgia,,,Athlete,Studied at Gori State Teaching University (GEO),"English, Georgian, Russian",Personal: Nugzar Skhireli (GEO).<br>National: Revaz Kobakhidze (GEO),
Georgia,Silver,2,8/11/24,3,3,1,7,HATH,givi matcharashvili,M,FALSE,0,matcharashvili givi,Male,Athlete,GEO,GEO,GEO,0,0,Wrestling,['Wrestling'],Men's Freestyle 97kg,"[""Men's Freestyle 97kg""]",5/17/97,MTSKHETA,Georgia,MTSKHETA,Georgia,,,,,"English, Georgian","Personal: Levan Kobulashvili, since 2008",
Tajikistan,Bronze,3,7/30/24,0,0,3,3,HATH,somon makhmadbekov,M,FALSE,0,makhmadbekov somon,Male,Athlete,TJK,TJK,TJK,0,0,Judo,['Judo'],Men -81 kg,['Men -81 kg'],3/24/99,IRKUTSK,Russian Federation,DUSHANBE,Russian Federation,Pansher,Loves horses and travelling,"Athlete, student",Studied Physical Education,"English, Russian, Tajik",National: Fotekh Makhmadbekov (TJK) - his uncle,"His uncle, Fotekh Makhmadbeko, is the national team judo coach"
Tajikistan,Bronze,3,8/2/24,0,0,3,3,HATH,temur rakhimov,M,FALSE,0,rakhimov temur,Male,Athlete,TJK,TJK,TJK,0,0,Judo,['Judo'],Men +100 kg,['Men +100 kg'],7/8/97,RUDAKI,Tajikistan,RUDAKI,Tajikistan,Polvon,"Football, cinema, futsal",Tourism,"Tajik State Institute of Physical Education, Dushanbe (TJK)","English, Russian, Tajik, Uzbek",National: Sukhrob Abdurakhmonov (TJK),"Brother, Ulughbek Rakhimov (judo), competes for Tajikistan"
Tajikistan,Bronze,3,8/4/24,0,0,3,3,HATH,davlat boltaev,M,FALSE,0,boltaev davlat,Male,Athlete,TJK,TJK,TJK,186,0,Boxing,['Boxing'],Men's 92kg,"[""Men's 92kg""]",1/13/99,DUSHANBE,Tajikistan,DUSHANBE,Tajikistan,,,,,"Russian, Tajiki",,
Slovenia,Gold,1,7/30/24,2,1,0,3,HATH,andreja leski,W,FALSE,0,leski andreja,Female,Athlete,SLO,SLO,SLO,0,0,Judo,['Judo'],Women -63 kg,['Women -63 kg'],1/8/97,KOPER,Slovenia,KOPER,Slovenia,Andri,"Riding a motorbike, playing boardgames, reading, playing Xbox",,Studied Economics. Graduated in 2021,"English, Italian, Slovenian",Luka Kuralt (SLO),"Sister, Veronika Leski (handball), played professionally in Slovenia"
Slovenia,Silver,2,8/9/24,2,1,0,3,ATH,toni vodisek,M,FALSE,0,vodisek toni,Male,Athlete,SLO,SLO,SLO,0,0,Sailing,['Sailing'],Men's Kite,"[""Men's Kite""]",6/7/00,IZOLA,Slovenia,KOPER,Slovenia,,,Athlete. Also works in his family's hotel,,Slovenian,"Rajko Vodisek (SLO), his father",
Slovenia,Gold,1,8/10/24,2,1,0,3,ATH,janja garnbret,W,FALSE,0,garnbret janja,Female,Athlete,SLO,SLO,SLO,164,0,Sport Climbing,['Sport Climbing'],Women's Boulder & Lead,"[""Women's Boulder & Lead""]",3/12/99,SLOVENJ GRADEC,Slovenia,SLOVENJ GRADEC,Slovenia,,"Yoga, cooking, reading",Athlete,,"English, Slovene",National: Luka Fonda (SLO).<br>Personal: Roman Krajnik (SLO),
New Zealand,Gold,1,7/30/24,10,7,3,20,HTEAM,team-achievement,W,FALSE,0,,,,NZL,,,,,Rugby Sevens,,Women,,,,,,,,,,,,,
New Zealand,Silver,2,7/31/24,10,7,3,20,ATH,hayden wilde,M,FALSE,0,wilde hayden,Male,Athlete,NZL,NZL,NZL,0,0,Triathlon,['Triathlon'],Men's Individual,"[""Men's Individual""]",9/1/97,TAUPO,New Zealand,WHAKATANE,New Zealand,The Maltese Falcon,Spending time outdoors,Athlete,,English,Personal: Craig Kirkwood (NZL),"Partner, Hanne De Vet (triathlon), represents Belgium at international level"
New Zealand,Silver,2,8/1/24,10,7,3,20,TEAM,team-achievement,M,TRUE,0,,,,NZL,,,,,Rowing,,Men's Four,,,,,,,,,,,,,
New Zealand,Gold,1,8/1/24,10,7,3,20,TEAM,team-achievement,W,TRUE,0,,,,NZL,,,,,Rowing,,Women's Double Sculls,,,,,,,,,,,,,
New Zealand,Bronze,3,8/1/24,10,7,3,20,TEAM,team-achievement,W,TRUE,0,,,,NZL,,,,,Rowing,,Women's Four,,,,,,,,,,,,,
New Zealand,Silver,2,8/2/24,10,7,3,20,TEAM,mchardiemckenzie,M,TRUE,0,,,,NZL,,,,,Sailing,,Men's Skiff,,,,,,,,,,,,,
New Zealand,Silver,2,8/3/24,10,7,3,20,ATH,emma twigg,W,FALSE,0,twigg emma,Female,Athlete,NZL,NZL,NZL,0,0,Rowing,['Rowing'],Women's Single Sculls,"[""Women's Single Sculls""]",3/1/87,NAPIER,New Zealand,NEW ZEALAND,,,,Athlete,"Communications at University of Waikato, Hamilton (NZL). </p><p>FIFA Masters in Management, Law, and Humanities of Sport at Centre International d'Etude du Sport (SUI)",English,National: Mike Rodger (NZL),
New Zealand,Gold,1,8/5/24,10,7,3,20,ATH,finn butcher,M,FALSE,0,butcher finn,Male,Athlete,NZL,NZL,NZL,0,0,Canoe Slalom,['Canoe Slalom'],Men's Kayak Cross,"[""Men's Kayak Single"", ""Men's Kayak Cross""]",3/17/95,DUNEDIN,New Zealand,ALEXANDRA,New Zealand,,Skiing,Athlete,Sport and Exercise at Massey University (NZL),English,,
New Zealand,Silver,2,8/5/24,10,7,3,20,TEAM,team-achievement,W,TRUE,0,,,,NZL,,,,,Cycling Track,,Women's Team Sprint,,,,,,,,,,,,,
New Zealand,Silver,2,8/7/24,10,7,3,20,TEAM,team-achievement,W,TRUE,0,,,,NZL,,,,,Cycling Track,,Women's Team Pursuit,,,,,,,,,,,,,
New Zealand,Gold,1,8/8/24,10,7,3,20,TEAM,team-achievement,W,TRUE,0,,,,NZL,,,,,Canoe Sprint,,Women's Kayak Four 500m,,,,,,,,,,,,,
New Zealand,Gold,1,8/8/24,10,7,3,20,ATH,ellesse andrews,W,FALSE,0,andrews ellesse,Female,Athlete,NZL,NZL,NZL,0,0,Cycling Track,['Cycling Track'],Women's Keirin,"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",12/31/99,CHRISTCHURCH,New Zealand,CAMBRIDGE,New Zealand,,"Listening to music, playing the guitar, writing music, reading, writing, journaling",Athlete,"Psychology, Social and Behavioral Science at the University of Waikato (Hamilton, NZL)",English,Rene Wolff (GER),"Father Jon Andrews (cycling), competed at the 1992 Olympic Games (seventh in 1km time trial, ninth in sprint), and won double bronze at the 1990 Commonwealth Games (sprint, time trial).</p><p>Mother Angela Mote-Andrews (mountain biking), competed internationally, was preparing for world championships debut in 1999 when she found out she was pregnant with Ellesse and did not compete"
New Zealand,Bronze,3,8/8/24,10,7,3,20,TEAM,wilkinsondawson,X,TRUE,0,,,,NZL,,,,,Sailing,,Mixed Multihull,,,,,,,,,,,,,
New Zealand,Silver,2,8/9/24,10,7,3,20,ATH,maddison-lee wesche,W,FALSE,0,wesche maddison-lee,Female,Athlete,NZL,NZL,NZL,174,0,Athletics,['Athletics'],Women's Shot Put,"[""Women's Shot Put""]",6/13/99,AUCKLAND,New Zealand,,New Zealand,Maddi,,Athlete,Bachelor of Arts in Psychology at Massey University (NZL),English,Personal: Mike Schofield (NZL) - strength and conditioning / Walter Gill (NZL) - sport technical,
New Zealand,Gold,1,8/9/24,10,7,3,20,COUP,carringtonhoskin,W,TRUE,0,,,,NZL,,,,,Canoe Sprint,,Women's Kayak Double 500m,,,,,,,,,,,,,
New Zealand,Gold,1,8/10/24,10,7,3,20,ATH,hamish kerr,M,FALSE,0,kerr hamish,Male,Athlete,NZL,NZL,NZL,198,0,Athletics,['Athletics'],Men's High Jump,"[""Men's High Jump""]",8/17/96,DUNEDIN,New Zealand,CHRISTCHURCH,New Zealand,Flying Kiwi,,Athlete,"Agricultural Studies, Economics at Massey University (Palmerston North, NZL)",English,Personal: James Sandilands (NZL),
New Zealand,Gold,1,8/10/24,10,7,3,20,ATH,lisa carrington,W,FALSE,0,carrington lisa,Female,Athlete,NZL,NZL,NZL,0,0,Canoe Sprint,['Canoe Sprint'],Women's Kayak Single 500m,"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]",6/23/89,TAURANGA,New Zealand,AUCKLAND,New Zealand,"Lis, Golden Guns","Fishing, walking, exploring, surfing, relaxing, watching television, cooking, baking",Athlete,"Politics - Massey University (Palmerston North, NZL). Studied for a postgraduate diploma in psychology",English,National/Personal): Gordon Walker (2010),
New Zealand,Gold,1,8/10/24,10,7,3,20,ATH,lydia ko,W,FALSE,0,ko lydia,Female,Athlete,NZL,NZL,NZL,165,0,Golf,['Golf'],Women's Individual Stroke Play,"[""Women's Individual Stroke Play""]",4/24/97,SEOUL,Korea,CALIFORNIA,United States,Lyds,,,,"English, Korean",,
New Zealand,Bronze,3,8/11/24,10,7,3,20,ATH,ally wollaston,W,FALSE,0,wollaston ally,Female,Athlete,NZL,NZL,NZL,0,0,Cycling Track,['Cycling Track'],Women's Omnium,"[""Women's Omnium"", ""Women's Team Pursuit""]",1/4/01,AUCKLAND,New Zealand,CAMBRIDGE,New Zealand,,,Athlete,Law at University of Waikato (NZL),English,Personal/team: Servais Knaven (NED),"Sister, Nina (cycling), competed at the junior world championships in 2014, winning bronze in the team pursuit. In 2019 she won silver at the 2019 para-cycling Road World Cup in Baie-Comeau (CAN) at the front of a tandem bike with visually and hearing impaired rider Amanda Cameron"
New Zealand,Gold,1,8/11/24,10,7,3,20,ATH,ellesse andrews,W,FALSE,0,andrews ellesse,Female,Athlete,NZL,NZL,NZL,0,0,Cycling Track,['Cycling Track'],Women's Sprint,"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",12/31/99,CHRISTCHURCH,New Zealand,CAMBRIDGE,New Zealand,,"Listening to music, playing the guitar, writing music, reading, writing, journaling",Athlete,"Psychology, Social and Behavioral Science at the University of Waikato (Hamilton, NZL)",English,Rene Wolff (GER),"Father Jon Andrews (cycling), competed at the 1992 Olympic Games (seventh in 1km time trial, ninth in sprint), and won double bronze at the 1990 Commonwealth Games (sprint, time trial).</p><p>Mother Angela Mote-Andrews (mountain biking), competed internationally, was preparing for world championships debut in 1999 when she found out she was pregnant with Ellesse and did not compete"
Serbia,Gold,1,7/30/24,3,1,1,5,HTEAM,team-achievement,X,FALSE,0,,,,SRB,,,,,Shooting,,10m Air Pistol Mixed Team,,,,,,,,,,,,,
Serbia,Gold,1,8/4/24,3,1,1,5,HATH,novak djokovic,M,FALSE,0,djokovic novak,Male,Athlete,SRB,SRB,SRB,186,0,Tennis,['Tennis'],Men's Singles,"[""Men's Singles""]",5/22/87,BELGRADE,Serbia,MONTE CARLO,Monaco,"Nole, Djoker","Listening to music, watching films, playing golf, supporting Serbian football club Red Star Belgrade",,,"English, German, Italian, Serbian",,
Serbia,Silver,2,8/9/24,3,1,1,5,HATH,aleksandra perisic,W,FALSE,0,perisic aleksandra,Female,Athlete,SRB,SRB,SRB,0,0,Taekwondo,['Taekwondo'],Women -67kg,['Women -67kg'],7/2/02,,Serbia,BELGRADE,Serbia,,,,"Studies Sports Management at Nikola Tesla University (Belgrade, SRB)",Serbian,Club: Petra Butala (SRB).<br>National: Borislav Krstić (SRB),
Serbia,Bronze,3,8/10/24,3,1,1,5,HTEAM,team-achievement,M,FALSE,0,,,,SRB,,,,,Basketball,,Men,,,,,,,,,,,,,
Serbia,Gold,1,8/11/24,3,1,1,5,HTEAM,team-achievement,M,FALSE,0,,,,SRB,,,,,Water Polo,,Men,,,,,,,,,,,,,
North Korea,Silver,2,7/30/24,0,2,4,6,HCOUP,rikim,X,TRUE,0,tumer berkim,Male,Athlete,PRK,TUR,TUR,0,0,Table Tennis,['Archery'],Mixed Doubles,"[""Men's Individual"", ""Men's Team""]",4/30/02,,,GALLIPOLI,Turkey,,,Athlete,"Studies Coaching at Akdeniz University Sport Sciences Academy (Antalya, TUR)",Turkish,National: Yusuf Ergin (TUR),
